file	obj	ttot	ub
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_20_5.4.out	228	89.0707	228
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_20_5.5.out	223	84.4344	223
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_20_5.6.out	230	86.8365	230
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_20_5.7.out	233	84.3221	233
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_20_5.8.out	232	93.382	232
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_20_5.9.out	228	86.6597	228
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_10.0.out	167	94.5574	167
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_10.1.out	165	98.8297	165
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_10.2.out	164	98.9431	164
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_10.3.out	168	98.975	168
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_10.4.out	164	100.705	164
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_10.5.out	156	93.8364	156
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_10.6.out	169	103.09	169
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_10.7.out	164	101.725	164
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_10.8.out	157	91.6662	157
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_10.9.out	164	96.5395	164
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_2.0.out	84	97.4274	84
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_2.1.out	83	97.0466	83
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_2.2.out	86	100.148	86
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_2.3.out	79	84.0507	79
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_2.4.out	85	102.766	85
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_2.5.out	87	109.34	87
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_2.6.out	83	97.0207	83
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_2.7.out	87	45.6946	87
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_2.8.out	84	44.4952	84
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_2.9.out	88	47.0201	88
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_5.0.out	93	35.815	93
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_5.1.out	98	38.1101	98
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_5.2.out	95	35.1816	95
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_5.3.out	96	36.5349	96
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_5.4.out	92	35.3917	92
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_5.5.out	92	36.9071	92
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_5.6.out	92	34.0789	92
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_5.7.out	96	35.3467	96
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_5.8.out	92	35.25	92
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_20_50_5.9.out	96	35.4303	96
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_10.0.out	644	196.648	644
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_10.1.out	650	198.511	650
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_10.2.out	647	210.258	647
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_10.3.out	645	196.702	645
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_10.4.out	645	208.591	645
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_10.5.out	646	208.632	646
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_10.6.out	647	212.836	647
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_10.7.out	645	209.429	645
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_10.8.out	641	190.394	641
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_10.9.out	638	203.549	638
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_2.0.out	612	195.274	612
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_2.1.out	613	82.3803	613
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_2.2.out	609	195.333	609
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_2.3.out	608	77.9168	608
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_2.4.out	608	184.757	608
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_2.5.out	609	195.269	609
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_2.6.out	610	187.195	610
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_2.7.out	607	189.167	607
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_2.8.out	609	182.94	609
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_2.9.out	611	189.172	611
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_5.0.out	619	198.522	619
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_5.1.out	622	197.5	622
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_5.2.out	622	194.508	622
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_5.3.out	614	74.8859	614
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_5.4.out	622	76.3383	622
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_5.5.out	622	184.641	622
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_5.6.out	617	187.379	617
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_5.7.out	614	189.408	614
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_5.8.out	616	75.7451	616
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_20_5.9.out	621	182.789	621
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_10.0.out	622	206.273	622
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_10.1.out	624	204.605	624
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_10.2.out	623	208.007	623
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_10.3.out	621	192.388	621
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_10.4.out	620	194.102	620
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_10.5.out	624	194.551	624
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_10.6.out	619	204.096	619
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_10.7.out	621	202.554	621
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_10.8.out	620	82.6413	620
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_10.9.out	618	199.011	618
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_2.0.out	614	83.0911	614
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_2.1.out	615	202.799	615
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_2.2.out	612	200.944	612
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_2.3.out	614	193.814	614
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_2.4.out	609	202.076	609
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_2.5.out	609	198.365	609
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_2.6.out	615	196.782	615
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_2.7.out	613	202.136	613
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_2.8.out	614	202.679	614
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_2.9.out	610	209.944	610
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_5.0.out	614	215.863	614
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_5.1.out	618	218.338	618
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_5.2.out	610	205.14	610
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_5.3.out	613	214.639	613
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_5.4.out	613	215.913	613
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_5.5.out	619	219.89	619
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_5.6.out	616	212.941	616
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_5.7.out	611	215.74	611
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_5.8.out	614	215.103	614
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_2_50_5.9.out	614	209.807	614
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_10.0.out	483	207.171	483
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_10.1.out	471	204.218	471
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_10.2.out	484	221.659	484
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_10.3.out	480	207.61	480
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_10.4.out	472	212.516	472
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_10.5.out	482	219.19	482
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_10.6.out	476	89.3395	476
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_10.7.out	473	91.2633	473
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_10.8.out	482	215.671	482
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_10.9.out	480	211.639	480
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_2.0.out	355	146.907	355
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_2.1.out	355	148.233	355
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_2.2.out	361	59.4911	361
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_2.3.out	352	58.8771	352
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_2.4.out	356	143.085	356
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_2.5.out	359	141.947	359
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_2.6.out	357	144.748	357
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_2.7.out	358	148.326	358
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_2.8.out	355	138.918	355
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_2.9.out	360	146.513	360
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_5.0.out	375	158.181	375
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_5.1.out	373	64.4586	373
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_5.2.out	370	150.497	370
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_5.3.out	373	154.141	373
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_5.4.out	369	151.805	369
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_5.5.out	375	151.922	375
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_5.6.out	373	154.368	373
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_5.7.out	373	154.814	373
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_5.8.out	370	158.169	370
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_20_5.9.out	374	156.97	374
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_10.0.out	380	175.437	380
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_10.1.out	380	181.739	380
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_10.2.out	382	177.515	382
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_10.3.out	383	176.804	383
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_10.4.out	382	172.022	382
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_10.5.out	381	177.046	381
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_10.6.out	381	76.1448	381
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_10.7.out	379	183.535	379
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_10.8.out	382	171.026	382
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_10.9.out	381	180.382	381
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_2.0.out	367	176.89	367
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_2.1.out	370	73.3437	370
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_2.2.out	365	181.266	365
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_2.3.out	370	179.382	370
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_2.4.out	368	175.831	368
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_2.5.out	364	178.67	364
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_2.6.out	366	182.688	366
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_2.7.out	370	178.289	370
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_2.8.out	368	176.639	368
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_2.9.out	364	72.1422	364
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_5.0.out	374	173.463	374
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_5.1.out	371	174.064	371
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_5.2.out	368	169.446	368
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_5.3.out	375	175.559	375
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_5.4.out	374	70.5274	374
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_5.5.out	373	172.146	373
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_5.6.out	371	164.51	371
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_5.7.out	375	173.987	375
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_5.8.out	373	167	373
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_1000_4_50_5.9.out	371	165.799	371
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_10.0.out	39	6.02559	39
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_10.1.out	40	14.9533	40
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_10.2.out	0	0	10000
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_10.3.out	39	12.7034	39
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_10.4.out	0	0	10000
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_10.5.out	42	15.1309	42
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_10.6.out	35	13.7472	35
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_10.7.out	39	14.2799	39
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_10.8.out	0	0	10000
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_10.9.out	0	0	10000
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_2.0.out	9	0.0177101	9
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_2.1.out	10	0.038121	10
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_2.2.out	9	0.021009	9
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_2.3.out	10	0.0164638	10
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_2.4.out	10	0.0270407	10
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_2.5.out	10	0.020859	10
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_2.6.out	11	0.0122131	11
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_2.7.out	9	0.0251136	9
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_2.8.out	10	0.0072988	10
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_2.9.out	10	0.0168519	10
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_5.0.out	22	0.239764	22
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_5.1.out	24	0.339184	24
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_5.2.out	24	0.190785	24
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_5.3.out	23	0.314784	23
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_5.4.out	24	0.160854	24
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_5.5.out	19	0.412176	19
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_5.6.out	22	0.133168	22
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_5.7.out	21	0.162355	21
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_5.8.out	21	0.275	21
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_20_5.9.out	23	0.327625	23
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_10.0.out	18	1.47949	18
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_10.1.out	15	0.662649	15
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_10.2.out	18	1.93917	18
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_10.3.out	18	1.38158	18
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_10.4.out	19	1.93388	19
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_10.5.out	16	0.762948	16
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_10.6.out	14	1.22295	14
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_10.7.out	16	1.47906	16
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_10.8.out	19	0.728816	19
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_10.9.out	14	0.773097	14
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_2.0.out	6	0.0177794	6
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_2.1.out	6	0.024119	6
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_2.2.out	6	0.0125775	6
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_2.3.out	5	0.0170723	5
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_2.4.out	6	0.011603	6
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_2.5.out	6	0.0157813	6
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_2.6.out	6	0.0212395	6
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_2.7.out	6	0.0335153	6
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_2.8.out	5	0.0112976	5
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_2.9.out	6	0.011531	6
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_5.0.out	10	0.0275925	10
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_5.1.out	10	0.0256094	10
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_5.2.out	10	0.0297576	10
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_5.3.out	8	0.0144833	8
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_5.4.out	8	0.0274141	8
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_5.5.out	9	0.0162282	9
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_5.6.out	11	0.0247772	11
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_5.7.out	10	0.0258322	10
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_5.8.out	10	0.0357102	10
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_20_50_5.9.out	9	0.0159719	9
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_2_20_10.0.out	60	11.9698	60
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_2_20_10.1.out	63	12.2508	63
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_2_20_10.2.out	64	12.18	64
runs/gclcs-alg-3bs-5000guidance-1feas-1-6/gclcs_10_100_2_20_10.3.out	63	12.6907	63
